elan_id,marka,model,buraxilis_ili,muherrik_hecmi,yurus_km,yanacaq,suretler_qutusu,ban_novu,reng,seher,vuruq,rengelenib,sahib_sayi,elan_tarixi,qiymet_azn
100447,LADA,Vesta,2012,1.6,253398,Dizel,Avtomat,,Mavi,NAXÇIVAN,Bəli,Xeyr,3,2026-03-15,2763
100438,Nissan,Patrol,2012,3.0,129693,Benzin,Robot,Offroader,Ağ,Bərdə,Bəli,Xeyr,2,2026-04-24,13793
100269,Toyota,Corolla,2005,3.5,409648,Hibrid,Variator,Offroader,Qara,Bakı,Xeyr,Xeyr,3,2026-03-26,7951
100699,Nissan,Patrol,2012,1.6,214644,Dizel,Avtomat,Hetçbek,Gümüşü,Bakı,Xeyr,,,15.06.2026,11 216
100369,Ford,Transit,2011,4.0,284202,Benzin,Mexaniki,Hetçbek,Ağ,Mingəçevir,Xeyr,Xeyr,1,2026-04-25,10267
100687, LADA,Granta,2008,1.5,308455,Benzin,Avtomat,Offroader,Ağ,Bakı,yoxdur,yoxdur,3,2026-02-05,2417
100753,Toyota,RAV4,2015,3.0,117505 km,Dizel,Robot,Sedan,,Bakı,Xeyr,Xeyr,3,2026-04-23,19098
100859,Kia,Sportage,2003,3.5,396783,Dizel,Variator,Hetçbek,Boz,Bakı ,Xeyr,Xeyr,2,22/04/2026,"3,701"
100286,LADA,Priora,2015,1.5,206836,Dizel,Avtomat,Offroader,Gümüşü,Bakı,Xeyr,Bəli,3,2026-06-25,6073
100177,ford,Focus,2010,2.0,240612,Benzin,Avtomat,Offroader,Qara,Mingəçevir,XEYR,xeyr,1,2026-05-17,8116
100354,Mercedes,E 200,2015,1.8,205847 km,Dizel,Variator,Sedan,Mavi,Bakı,Xeyr,Xeyr,2,2026-03-07,19781
100914,Mercedes,C 180,2012,3.0,127766,Benzin,Mexaniki,Sedan,Ağ,bakı,Xeyr,Xeyr,,2026-04-18,18615
100798,NISSAN,Patrol,2023,1.6,29431 km,Hibrid,Avtomat,Sedan,Mavi,NAXÇIVAN,Bəli,,3,2026-07-11,32653
100880,Opel,Vectra,2009,1.8,240520,Qaz,Avtomat,Sedan,Qırmızı,Bakı ,Xeyr,Xeyr,1,07/01/2026,5354 AZN
100294,Toyota,Camry,2006,1.8,0,Qaz,Avtomat,Sedan,Boz,ŞƏKI,Xeyr,Bəli,1,2026-06-19,3673
100518,Chevrolet,Lacetti,2017,2.0,24929 km,Qaz,Avtomat,,Mavi,Şəki ,Bəli,Xeyr,1,2026-06-03,14894
100947,BMW,116,2011,1.8,291225,Benzin,Avtomat,Hetçbek,Gümüşü,sumqayıt,Bəli,Xeyr,3,19.01.2026,8682 AZN
100452,Opel,Corsa,2010,3.5,,Benzin,Avtomat,Offroader,Qara,Bakı,Xeyr,Xeyr,4+,28.08.2026,10281
100944,Mercedes,Vito,2012,2.4,330135,Benzin,Avtomat,Universal,Mavi,Bakı,Xeyr,Xeyr,4+,07.01.2026,12 382
100733,LADA,Niva,2014,1.6,191981,Dizel,Avtomat,Hetçbek,Boz,Bakı,Xeyr,Xeyr,3,2026-08-05,5139
100071,Ford,Focus,2023,2.0,0,Benzin,Avtomat,Sedan,Qara,Xaçmaz,Bəli,Xeyr,1,06/01/2026,31373 AZN
100528,Toyota,RAV4,20,2.0,371351,Dizel,Variator,Kupe,,Naxçıvan,xeyr,yoxdur,4+,19.02.2026,6643
100972,BMW,X5,2010,1.6,297541,Benzin,Avtomat,Sedan,Qəhvəyi,Bakı,Xeyr,Xeyr,1,2026-01-14,8662
100759,Hyundai,Santa Fe,2016,3.5,77164 km,Dizel,Mexaniki,Universal,,Bakı,Xeyr,Bəli,1,07.02.2026,21 582
100650,Hyundai,Tucson,2019,,89998,Dizel,Avtomat,Offroader,Qəhvəyi,Bakı,Xeyr,Bəli,2,2026-03-27,37655
100717,Nissan,Qashqai,2012,2.0,329181,Dizel,Avtomat,Hetçbek,Qırmızı,Lənkəran,Xeyr,Bəli,,2026-04-22,9177
100037,Chevrolet,Captiva,2007,1.5,,Benzin,Variator,Sedan,Qara,Şirvan,Xeyr,Bəli,4+,06.01.2026,3662
100802,Kia,Cerato,2015,3.5,271015,Benzin,Avtomat,Sedan,Qırmızı,Bakı,Bəli,Xeyr,2,2026-07-03,12307
100858,Hyundai,Sonata,2008,2.0,351714,Benzin,Mexaniki,,Boz,Lənkəran ,Xeyr,Xeyr,4+,2026-07-01,"5,830"
100785,BMW,320,2012,2.4,238162,Benzin,Mexaniki,Offroader,Yaşıl,Quba,Xeyr,Xeyr,2,20.08.2026,"18,467"
100339,BMW,730,2020,2.4,224705,Benzin,Variator,Universal,Mavi,Bakı,Xeyr,Bəli,,07.02.2026,33193
100932,Hyundai,Tucson,2014,2.5,233235,Dizel,Robot,Sedan,Ağ,Bakı,Bəli,Bəli,1,2026-06-11,8538
100640,Hyundai,Elantra,2002,2.5,412486 km,Benzin,Avtomat,Sedan,Qəhvəyi,Sumqayıt,Xeyr,Xeyr,2,2026-08-08,2 661
100274,Kia,Cerato,2009,1.4,271050,Dizel,Mexaniki,Hetçbek,Gümüşü,Mingəçevir,Xeyr,Xeyr,2,2026-08-12,5536
100149,Hyundai,Sonata,2001,1.6,478334,Benzin,Mexaniki,Offroader,Qəhvəyi,Sumqayıt,Xeyr,Xeyr,2,2026-07-04,2200
100870,LADA,Priora,2016,1.5,119257,Benzin,Avtomat,Hetçbek,Qırmızı,Xaçmaz,Xeyr,Xeyr,1,2026-01-27,5817
100559,Mercedes,S 500,2013,1.6,,Benzin,Avtomat,Sedan,Qəhvəyi,Bakı,XEYR,XEYR,1,2026-01-04,14316
100737,Ford,Transit,2020,1.5,57009 km,Benzin,Robot,,,Salyan,Xeyr,Bəli,,2026-02-10,19266
100869,BMW,116,2000,1.4,529816,Dizel,Robot,Hetçbek,,Şəki,yoxdur,XEYR,4+,29.06.2026,2310
100236,chevrolet,Lacetti,2012,2.4,213675,Qaz,Variator,Sedan,Qəhvəyi,Bakı,Xeyr,Bəli,,28.02.2026,7572
100624,Hyundai,Sonata,2014,1.6,315225,Qaz,Mexaniki,Offroader,Qırmızı,Bakı,Xeyr,Bəli,,2026-07-27,1234567
100893,BMW,320,2022,0.0,0,Elektro,Robot,Sedan,Gümüşü,Gəncə,Xeyr,Bəli,1,2026-06-21,64381
100034, Ford,Mondeo,2019,3.5,158132 km,Hibrid,Avtomat,Universal,Yaşıl,Bakı,Bəli,Xeyr,1,2026-08-02,"28,202"
100200,Toyota,Corolla,1999,,435707,Benzin,Mexaniki,Hetçbek,Qara,  Quba ,Bəli,Xeyr,1,2026-02-13,2200
100884,Ford,Fusion,2004,4.0,333089 km,Dizel,Variator,Sedan,Qırmızı,Naxçıvan ,Xeyr,Xeyr,3,28.04.2026,4238
100803,BMW,X5,2011,2.5,242915 km,Dizel,Avtomat,Offroader,Yaşıl,Bakı,Xeyr,Bəli,,2026-01-04,13671
100337,Toyota,Corolla,2013,2.4,284815,Benzin,Mexaniki,Sedan,Gümüşü,Bakı,Xeyr,Xeyr,3,2026-06-23,12418
100262,Mercedes,S 500,2011,4.0,272376,Benzin,Mexaniki,Furqon,Mavi,Bakı ,Xeyr,Xeyr,1,2026-01-07,"14,122"
100043,Mercedes,C 180,2002,2.4,332373 km,Dizel,Mexaniki,Offroader,Ağ,Bakı,Xeyr,Xeyr,1,2026-05-02,"5,374"
100253,ford,Mondeo,2023,,33889,Hibrid,Avtomat,Sedan,Yaşıl,Gəncə,Bəli,Xeyr,3,2026-03-22,33563
100397,BMW,320,2013,2.5,206275,Dizel,Avtomat,Sedan,Boz,Bakı,Bəli,Bəli,2,2026-05-19,13600 AZN
100622,Mercedes,GLE 350,2008,3.0,364315,Qaz,Avtomat,Sedan,,bakı,Xeyr,Xeyr,2,2026-08-14,8073
100975,Hyundai,Accent,2010,,211192 km,Benzin,Avtomat,Offroader,Qara,Naxçıvan,Xeyr,Xeyr,2,2026-05-21,14 140
100063,mercedes,Vito,2019,4.0,102121 km,Hibrid,Variator,Sedan,Yaşıl,Sumqayıt,Xeyr,Xeyr,,2026-01-28,60 869
100556,Nissan,Juke,2018,3.0,106235,Benzin,Avtomat,Sedan,Qəhvəyi,Bakı,Xeyr,Xeyr,,2026-01-24,26094
100671,BMW,X5,2018,2.4,,Dizel,Mexaniki,Hetçbek,Ağ,Xaçmaz,Bəli,Xeyr,3,2026-08-31,20397
100013,Toyota,RAV4,2006,1.6,324484,Benzin,Avtomat,Offroader,Yaşıl,Bakı,Xeyr,Xeyr,2,2026-07-06,6332
100732,Opel,Corsa,2014,2.4,240186 km,Benzin,Avtomat,Sedan,Gümüşü,Mingəçevir,Xeyr,Bəli,2,2026-01-02,8593
100363,LADA,Niva,2012,1.5,333658,Benzin,Avtomat,Sedan,Yaşıl,Bakı,Xeyr,Xeyr,3,07.06.2026,3460
100487,Kia,Rio,2004,2.0,361579,Qaz,Avtomat,Sedan,Ağ,Bakı,Xeyr,Xeyr,2,2026-04-06,2889
100075,Mercedes,Vito,2018,2.4,115583,Qaz,Avtomat,Sedan,Gümüşü,bakı,Xeyr,Xeyr,,02.06.2026,29808
100814,Hyundai,Tucson,2006,2.0,328746 km,Benzin,Robot,Sedan,Gümüşü,Bakı,Xeyr,Bəli,1,2026-05-25,3719
100702,Chevrolet,Captiva,2016,2.4,236136,Hibrid,Avtomat,Sedan,Ağ,şəki,Xeyr,Bəli,2,2026-08-25,16804
100389,Opel,Zafira,2014,2.4,348319 km,Dizel,Avtomat,Universal,Mavi,Bakı,Xeyr,Bəli,2,2026-01-11,7421 AZN
100552,Opel,Insignia,2005,1.5,421756 km,Benzin,Variator,Offroader,Gümüşü,Bakı,Xeyr,Bəli,1,04/05/2026,2949
100569,OPEL,Zafira,2017,1.4,85870,Dizel,Robot,Sedan,Qara,Naxçıvan,Xeyr,Xeyr,3,08/06/2026,12404
100197,BMW,320,2005,2.5,348061 km,Benzin,Mexaniki,Offroader,Qəhvəyi,Bakı,Xeyr,Xeyr,2,2026-06-28,7532
100032,lada,Priora,2013,1.6,189876 km,Dizel,Avtomat,Universal,Qəhvəyi,Bakı,yoxdur,,1,2026-05-05,4381
100174,Ford,Fusion,2017,3.5,199430,Dizel,Robot,Offroader,Yaşıl,Bakı,Xeyr,Xeyr,1,2026-03-31,"21,082"
100502,Mercedes,GLE 350,2012,1.4,213381,Hibrid,Avtomat,Hetçbek,Ağ,Bakı,Bəli,Xeyr,1,04/03/2026,"12,933"
100171,Ford,Focus,2011,1.8,301192,Benzin,Avtomat,Offroader,Yaşıl,Sumqayıt,Xeyr,Xeyr,2,2026-02-26,9662
100761,Hyundai,Accent,2015,2.0,166311 km,Benzin,Robot,Hetçbek,Gümüşü,Xaçmaz,Bəli,Bəli,3,2026-05-06,9934
100695,BMW,320,2007,1.5,239056 km,Benzin,Avtomat,Sedan,Yaşıl,Bakı,Xeyr,Xeyr,3,2026-06-06,6940
100657,Chevrolet,Aveo,2018,1.6,164813,Benzin,Avtomat,Offroader,Gümüşü,Bakı,Xeyr,Bəli,1,2026-07-10,17831 AZN
100661,BMW,320,2019,4.0,62940 km,Benzin,Variator,Kupe,Qəhvəyi,Bərdə,Xeyr,Xeyr,2,2026-02-01,49210
100301,Nissan,Juke,2006,3.5,307070 km,Hibrid,Avtomat,Sedan,Qəhvəyi,Şirvan,Xeyr,Xeyr,2,07.02.2026,7 829
100681,Nissan,Patrol,2009,1.6,380694 km,Benzin,Mexaniki,Sedan,Mavi,Salyan,Xeyr,Xeyr,1,2026-07-29,4762 AZN
100249,Kia,Sorento,2016,3.5,105090 km,Dizel,Avtomat,Hetçbek,,Bakı,Xeyr,Xeyr,3,2026-04-06,"22,926"
100212,Mercedes,C 180,2019,1.6,149598,Dizel,Avtomat,Universal,Qara,Bakı,Bəli,Bəli,2,2026-06-17,21 316
100978,Ford,Transit,2015,1.5,292393,Benzin,Robot,Sedan,Qəhvəyi,Bakı,Xeyr,Bəli,1,06.04.2026,9227
100408,Ford,Focus,2009,2.5,305020,Benzin,Avtomat,Sedan,Qara,gəncə,Xeyr,Xeyr,,2026-06-16,6855
100793,BMW,730,2021,0.0,110898,Elektro,Mexaniki,Sedan,Gümüşü,Şirvan,Bəli,Bəli,2,2026-02-25,"34,760"
100449,Mercedes,C 180,2007,1.4,318718,Dizel,Avtomat,Universal,,Şirvan,yoxdur,BƏLİ,1,2026-01-17,5710
100462,Mercedes,C 180,2018,2.4,107152,Dizel,Mexaniki,Hetçbek,Qırmızı,Bakı,Xeyr,Xeyr,4+,2026-04-01,30903
100087,NISSAN,Juke,2014,3.5,,Benzin,Avtomat,Offroader,Qırmızı,Lənkəran,xeyr,yoxdur,,2026-01-10,23030
100752,Hyundai,Tucson,2017,1.4,256640,Benzin,Mexaniki,Sedan,Ağ,Bakı,Xeyr,Xeyr,2,2026-06-16,13511
100636,Hyundai,Tucson,2022,4.0,45048,Benzin,Avtomat,Hetçbek,Qara,  Bakı ,Xeyr,Xeyr,3,11/08/2026,50982 AZN
100699,Nissan,Patrol,2012,1.6,214644,Dizel,Avtomat,Hetçbek,Gümüşü,Bakı,Xeyr,,,15.06.2026,11 216
100504,LADA,Niva,2004,1.5,345622,Benzin,Variator,Offroader,,Gəncə,Xeyr,Xeyr,1,2026-03-23,2200
100749,Toyota,RAV4,2006,2.0,397869 km,Benzin,Avtomat,Sedan,,gəncə,yoxdur,bəli,2,2026-01-05,"4,262"
100755,NISSAN,Sunny,20,3.5,282558,Benzin,Avtomat,Offroader,Mavi,Bakı,Xeyr,Xeyr,4+,2026-07-04,17668 AZN
100784,Ford,Transit,2007,2.0,325561 km,Dizel,Mexaniki,Sedan,Qırmızı,Bakı,Xeyr,Xeyr,1,2026-06-02,4566
100630,BMW,520,2009,1.5,335637,Benzin,Avtomat,Hetçbek,Yaşıl,Bakı,yoxdur,bəli,3,18/03/2026,7542
100551,Nissan,Qashqai,2010,2.5,284312,Benzin,Mexaniki,Sedan,Boz,Bakı,xeyr,xeyr,4+,2026-07-22,8562
100301,Nissan,Juke,2006,3.5,307070 km,Hibrid,Avtomat,Sedan,Qəhvəyi,Şirvan,Xeyr,Xeyr,2,07.02.2026,7 829
100855,Hyundai,Tucson,2010,2.4,361488,Dizel,Robot,,Qara,Bakı,Xeyr,Bəli,1,2026-03-12,"5,578"
100459, Opel,Insignia,2013,1.5,,Dizel,Avtomat,Sedan,Yaşıl,Gəncə ,Xeyr,Bəli,,04.01.2026,7113
100731,Kia,Sorento,2020,2.4,74160,Benzin,Mexaniki,Sedan,Mavi,Gəncə,Xeyr,Bəli,1,2026-04-01,25795
100158,Opel,Vectra,2013,1.6,202097,Dizel,Avtomat,,Qırmızı,BAKI,Xeyr,Xeyr,2,2026-01-20,8418
100199,LADA,2107,2007,1.5,331203 km,Benzin,Mexaniki,Kupe,,Bakı,Xeyr,Xeyr,4+,31.05.2026,2200
100144,Mercedes,C 180,2001,2.4,464526,Dizel,Mexaniki,Universal,Boz,Lənkəran,Xeyr,,1,2026-08-21,2959
100115,BMW,116,2011,1.8,241545,Qaz,Avtomat,Kupe,Mavi,  Salyan ,xeyr,XEYR,2,2026-04-30,11560
100079,Hyundai,Santa Fe,2009,2.0,216038 km,Qaz,Variator,Hetçbek,Ağ,GƏNCƏ,Xeyr,Xeyr,1,2026-07-15,6334
100202,Kia,Sorento,2011,1.5,256075,Benzin,Avtomat,Sedan,Boz,Gəncə,Xeyr,Bəli,4+,2026-04-02,7448
100150,Toyota,Prado,1998,4.0,479066,Benzin,Variator,Sedan,Qara,Bakı,Xeyr,Xeyr,1,2026-07-23,"2,558"
100758,Chevrolet,Aveo,2012,,272787,Dizel,Avtomat,Sedan,Boz,Bakı,Xeyr,Xeyr,3,16.07.2026,12025
100347,Chevrolet,Lacetti,2013,1.6,189143,Dizel,Robot,Offroader,,Bakı,Xeyr,Bəli,1,2026-07-06,"9,109"
100479,BMW,116,2022,2.5,116796 km,Benzin,Avtomat,Hetçbek,Yaşıl,Bakı,yoxdur,XEYR,2,2026-08-06,57173
100668,Kia,Sportage,2010,1.5,165617,Benzin,Mexaniki,Offroader,Boz,Gəncə,Xeyr,Xeyr,3,2026-08-22,9723 AZN
100293,NISSAN,Sunny,2007,1.5,262783,Benzin,Mexaniki,Sedan,Mavi,Bakı,Bəli,Xeyr,4+,2026-08-21,4079
100377,Kia,Sportage,2008,1.4,285449,Benzin,Mexaniki,Sedan,Qəhvəyi,gəncə,Xeyr,Xeyr,1,2026-01-07,5096
100669,Kia,Optima,2018,2.4,190072,Benzin,Avtomat,Sedan,Qəhvəyi,Bakı,Xeyr,Bəli,1,2026-04-13,20179
100313,Chevrolet,Lacetti,2014,1.8,136923,Benzin,Avtomat,Offroader,Ağ,Mingəçevir,Xeyr,Xeyr,2,2026-04-03,13701
100261,Kia,Cerato,2012,2.4,264655,Benzin,Avtomat,Sedan,Boz,SALYAN,Xeyr,Xeyr,2,2026-06-16,10814
100440,Kia,Sorento,2018,3.0,106592,Benzin,Avtomat,Offroader,Yaşıl,Gəncə,Xeyr,Bəli,1,2026-01-12,24867
100693,Mercedes,S 500,2017,4.0,200283,Dizel,Mexaniki,Offroader,Ağ,Bakı,Xeyr,Xeyr,2,2026-05-13,41691
100033,LADA,Niva,2010,1.5,266627,Benzin,Avtomat,Sedan,Gümüşü,Sumqayıt,Xeyr,Xeyr,2,2026-02-22,2870
100049,LADA,Granta,1997,1.7,461960 km,Benzin,Mexaniki,Hetçbek,Qəhvəyi,Bakı,Xeyr,Xeyr,3,25/07/2026,2200
100275,Opel,Corsa,2021,1.4,95130 km,Benzin,Avtomat,Sedan,Boz,Bakı,Xeyr,,,2026-01-11,23400
100891,Chevrolet,Malibu,2019,1.6,130714 km,Qaz,Avtomat,Offroader,Qəhvəyi,Sumqayıt,Xeyr,Bəli,1,2026-08-31,17616
100958,Nissan,Sunny,2010,1.8,327912 km,Benzin,Mexaniki,Hetçbek,Mavi,Şəki,Xeyr,Xeyr,1,26.07.2026,6179
100371,Toyota,Prado,2019,1.4,176664 km,Hibrid,Avtomat,Sedan,Ağ,Bakı,Xeyr,Xeyr,1,2026-04-08,27486
100260,Opel,Insignia,2001,4.0,402411,Benzin,Mexaniki,Offroader,Mavi,Bakı,Xeyr,Xeyr,4+,2026-07-21,"3,026"
100333,Nissan,Qashqai,2008,2.5,336501,Benzin,Avtomat,Offroader,Qırmızı,Bakı,Xeyr,Bəli,2,07.04.2026,7681 AZN
100962,BMW,320,2013,4.0,232042,Benzin,Mexaniki,Sedan,Mavi,BAKI,Xeyr,Bəli,3,2026-08-13,17274
100239,LADA,Granta,2010,1.7,267608,Benzin,Avtomat,Sedan,Boz,Şirvan,var,bəli,1,2026-02-11,2200
100770,BMW,X5,2010,1.8,,Benzin,Avtomat,Kupe,Qırmızı,Sumqayıt,Xeyr,Xeyr,2,2026-06-14,10300
100008,hyundai,Accent,2012,3.0,256709,Qaz,Avtomat,Hetçbek,Qırmızı,Şirvan,Xeyr,Xeyr,1,04.07.2026,9 581
100571,Toyota,RAV4,2010,3.5,283357,Hibrid,Variator,Offroader,Qara,Mingəçevir,Xeyr,Xeyr,,27/05/2026,16483 AZN
100688,Hyundai,Tucson,2016,3.0,162409,Dizel,Mexaniki,Sedan,Qara,Sumqayıt,Xeyr,Bəli,2,2026-03-16,18 586
100127,Toyota,Yaris,2007,3.0,314885,Benzin,Mexaniki,Sedan,Boz,GƏNCƏ,Xeyr,Xeyr,2,2026-07-17,6264 AZN
100939,Opel,Corsa,2007,1.5,385640 km,Dizel,Robot,Offroader,Mavi,Bakı,Bəli,Xeyr,1,2026-08-07,3136
100318,Chevrolet,Lacetti,2009,1.6,348737 km,Qaz,Mexaniki,Sedan,Boz,Bakı,Xeyr,Bəli,3,2026-06-24,3504
100995, Mercedes,Vito,2007,1.4,220225,Dizel,Avtomat,Hetçbek,Yaşıl,Bakı,Bəli,Bəli,3,2026-07-16,5776
100527,toyota,Camry,2019,1.6,88392,Benzin,Avtomat,Hetçbek,Qara,Bakı,Xeyr,Xeyr,3,28/08/2026,25009
100272,Nissan,Qashqai,2018,1.6,66752,Qaz,Avtomat,Hetçbek,Qara,Mingəçevir,Bəli,Bəli,,2026-05-29,15807
100378, Toyota,Corolla,2004,1.5,316861 km,Qaz,Avtomat,Sedan,Qırmızı,Bakı,Xeyr,,2,09/07/2026,3841 AZN
100173,LADA,Vesta,2016,1.7,179298,Dizel,Mexaniki,Sedan,Ağ,Bakı,Xeyr,Bəli,2,2026-07-18,5948 AZN
100651,BMW,520,2011,2.0,281820,Benzin,Avtomat,Hetçbek,Yaşıl,Gəncə,Xeyr,Bəli,4+,2026-01-23,"9,535"
100839,BMW,X5,2004,0.0,357105,Elektro,Avtomat,Universal,Gümüşü,Bakı,Bəli,Bəli,1,26/02/2026,"5,213"
100359,BMW,X5,2016,1.8,211694,Benzin,Avtomat,Offroader,Boz,Bakı,Xeyr,Bəli,1,2026-07-16,22125
100568, Toyota,RAV4,2011,2.0,248793,Benzin,Avtomat,Offroader,Mavi,Bərdə ,Xeyr,Bəli,2,2026-01-15,11391
100473,NISSAN,X-Trail,2020,3.0,64318,Benzin,Avtomat,,Qəhvəyi,Bakı ,Bəli,Xeyr,1,2026-04-20,26632
100050,Opel,Corsa,2003,1.8,370243,Dizel,Robot,Hetçbek,Qara,  Bakı ,Xeyr,Xeyr,3,2026-04-23,2445
100546,Hyundai,Accent,2018,,145815,Benzin,Avtomat,Hetçbek,Gümüşü,Bakı,Xeyr,Xeyr,1,04.03.2026,23544
100771,LADA,Granta,2000,0.0,474589 km,Elektro,Avtomat,Offroader,Qırmızı,Bakı,Xeyr,Xeyr,3,2026-01-24,2200 AZN
100888,OPEL,Astra,2015,,215794,Benzin,Avtomat,Kupe,,sumqayıt,Xeyr,Bəli,1,2026-03-04,11 343
100396,Mercedes,C 180,2020,4.0,48084,Benzin,Avtomat,Offroader,Qəhvəyi,Sumqayıt ,Xeyr,Xeyr,2,29.08.2026,69576
100911,Chevrolet,Lacetti,2022,1.8,51944,Dizel,Avtomat,Offroader,Ağ,Bakı,Bəli,Xeyr,1,16.05.2026,27440
100946,Nissan,Qashqai,2009,,,Dizel,Avtomat,Offroader,Ağ,Bakı,Xeyr,Xeyr,1,2026-02-24,"9,819"
100714,Toyota,Camry,2012,2.0,182990 km,Benzin,Avtomat,Sedan,Mavi,Quba,Xeyr,Xeyr,1,05/02/2026,"11,954"
100355,Chevrolet,Aveo,2008,3.0,303764,Dizel,Avtomat,Hetçbek,Ağ,  Şəki ,Xeyr,Bəli,4+,2026-05-02,5673
100441,BMW,X5,2009,3.5,382460,Benzin,Avtomat,Sedan,Mavi,BAKI,Xeyr,Xeyr,,2026-01-22,"10,162"
100234,Chevrolet,Cruze,2004,2.4,322820 km,Benzin,Avtomat,Furqon,Yaşıl,Bakı,Xeyr,Bəli,4+,2026-07-13,3068
100351,CHEVROLET,Aveo,2020,1.5,106611,Qaz,Mexaniki,Hetçbek,Qara,Bakı,Xeyr,,1,2026-05-15,18223
100491,Opel,Astra,2017,3.0,133498,Benzin,Mexaniki,Universal,Qəhvəyi,Sumqayıt,Bəli,Bəli,2,2026-03-19,10 719
100778,Nissan,Qashqai,2010,2.0,192222,Dizel,Avtomat,Hetçbek,Qırmızı,Lənkəran,Xeyr,Xeyr,1,2026-05-06,8 157
100754,Ford,Focus,2000,2.4,,Benzin,Mexaniki,Offroader,Gümüşü,Mingəçevir,Xeyr,Xeyr,1,2026-03-17,2362
100672,Toyota,Prado,2008,3.5,325103,Dizel,Avtomat,Offroader,Gümüşü,Gəncə,Xeyr,Xeyr,1,2026-08-06,11346
100960,BMW,520,2007,1.4,325910 km,Benzin,Avtomat,Offroader,Yaşıl,BAKI,Xeyr,Bəli,2,08.02.2026,6935
100542,LADA,2107,2015,1.6,189313 km,Benzin,Variator,Sedan,Yaşıl,Gəncə,Xeyr,Xeyr,2,29.04.2026,5345
100209,Opel,Astra,2005,2.0,460613,Benzin,Mexaniki,Furqon,Gümüşü,Bakı ,Xeyr,Xeyr,1,23/01/2026,"2,200"
100026,BMW,X5,2005,2.0,422148,Benzin,Mexaniki,Sedan,Mavi,Bakı,Bəli,Xeyr,3,2026-01-12,3296
100917,Chevrolet,Aveo,2008,3.5,,Dizel,Mexaniki,Offroader,Qara,Bakı,Xeyr,,2,03.04.2026,6 279
100114,TOYOTA,Yaris,2010,4.0,326387,Benzin,Robot,Offroader,Qırmızı,Bakı,Xeyr,Xeyr,1,2026-01-16,11920 AZN
100748,Kia,Cerato,1999,3.0,468649 km,Benzin,Avtomat,Hetçbek,Yaşıl,Bakı,Xeyr,Xeyr,,2026-01-06,2 200
100151,Hyundai,Tucson,2022,2.5,0,Benzin,Mexaniki,Hetçbek,Ağ,Bakı,XEYR,XEYR,,2026-02-13,"33,563"
100078,LADA,Vesta,2010,1.6,290394,Qaz,Mexaniki,Furqon,Qırmızı,Bakı,Xeyr,Xeyr,2,2026-01-28,2200
101000,Hyundai,Sonata,2012,2.0,197341,Dizel,Robot,Offroader,Qara,Bərdə,Xeyr,Xeyr,2,2026-02-19,12514
100832, Ford,Mondeo,2000,2.4,431188 km,Dizel,Mexaniki,Sedan,Qara,BAKI,BƏLİ,yoxdur,4+,02/05/2026,2 200
100510,Hyundai,Accent,2022,2.0,67316,Benzin,Mexaniki,,Ağ,gəncə,Xeyr,Xeyr,1,2026-06-28,"40,334"
100169,LADA,Niva,2009,1.7,320499 km,Dizel,Robot,Offroader,Gümüşü,Bakı,Xeyr,Xeyr,1,10.04.2026,2571
100874,BMW,X5,1997,1.8,500657 km,Dizel,Robot,Sedan,Gümüşü,Bərdə,Bəli,Xeyr,3,2026-02-06,2200 AZN
100270,Hyundai,Sonata,2003,3.5,320650,Benzin,Avtomat,Offroader,Mavi,Gəncə,Xeyr,Xeyr,2,22/03/2026,5391
100812,CHEVROLET,Aveo,2002,2.5,444110,Benzin,Mexaniki,Hetçbek,Boz,  Şirvan ,Xeyr,,,16/05/2026,2200 AZN
100419,Mercedes,S 500,2009,2.5,302565,Dizel,Avtomat,Kupe,,Bakı,Xeyr,Bəli,2,2026-02-05,11516
100736,LADA,Vesta,2022,1.7,43508 km,Dizel,Avtomat,,Ağ,Bakı,Xeyr,Bəli,2,2026-02-02,12550
100139,Nissan,Patrol,2012,1.8,238648,Benzin,Variator,Hetçbek,Qara,Bakı,Xeyr,Xeyr,4+,2026-03-03,10758
100457,Nissan,Qashqai,2010,4.0,251846,Benzin,Avtomat,Hetçbek,Gümüşü,Şəki,XEYR,var,1,2026-07-08,10618
100280,Opel,Vectra,2011,2.5,238931,Qaz,Avtomat,Hetçbek,Gümüşü,Lənkəran,Bəli,Xeyr,2,2026-07-05,5257 AZN
100822,LADA,Priora,2013,1.5,170282 km,Dizel,Avtomat,Sedan,Qəhvəyi,Naxçıvan,Bəli,Xeyr,1,28/05/2026,3260
100014, Mercedes,E 200,2001,2.0,333198,Dizel,Avtomat,Sedan,Qəhvəyi,Bakı ,Xeyr,Xeyr,3,2026-07-26,3520
100919,BMW,X5,2006,1.4,304702 km,Benzin,Mexaniki,Sedan,Ağ,Bakı,XEYR,bəli,4+,2026-03-23,4413
100805,Kia,Optima,2018,2.5,179363,Benzin,Variator,Sedan,,Bakı,Xeyr,Xeyr,3,20.02.2026,18700
100455,Toyota,Camry,2020,4.0,68279,Dizel,Mexaniki,Sedan,Qara,Lənkəran,Bəli,Xeyr,2,2026-07-03,36949 AZN
100367,Toyota,Camry,2012,2.5,207391,Dizel,Mexaniki,Hetçbek,Yaşıl,Gəncə,Xeyr,Xeyr,1,2026-07-09,13094
100904,Hyundai,Tucson,2015,3.5,,Dizel,Avtomat,Sedan,Mavi,BAKI,Xeyr,Xeyr,2,2026-03-22,20552
